Time,Type,Skill/Condition,Hit#,Coeff,StrikeDmg,Stacks,PerStack,CondTotal,BaseDurMs,AdjDurMs,DurBonus%,WeaversProwess,ActiveTotal,Power,WeaponStr,CondDmg,InfernoPower,CritCh%,CritDmg%,CritMul,Might,Fury,VulnStacks,VulnMul,StrikeMul,BaseStrike,AddStrike,PyroMul,StormMul,BoltMul,SerratedMul,FieryMightMul,PiercingMul,FlowLikeWaterMul,ZapMul,RelicStrikeMul,CondMul,SigilCondAdd,SigilCondMul,BaseTick,TempAria,TranscTemp,ElemRage,EmpAuras,FamProwess,EmpFlame,PowOvr,PolyPow,PolyFer,Att,Att2,Extra
11.640,HIT,Ice Shards,1.3,0.4,2482,,,,,,,,,4126,1000,750,,93.909,247.146,2.382,25,true,25,1.25,1.64,1.071,0.02,1.07,1.07,1,1,1,1,1,1,1.07,1.275,,,,,,,,,0,150,0,0,Water,,
11.720,CAST,Dragon's Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,680ms
12.140,TICK,Bleeding,,,,15,85,1281,,,,,,,,750,0,,,,25,,25,1.25,,,,,,,,,,,,,1.275,0,1,67,0,0,0,0.02,0,,,,,,,
12.400,CAST,Flamestrike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,600ms
12.560,TICK,Burning,,,,9,590,5312,,,,,,,,750,4426,,,,25,,25,1.25,,,,,,,,,,,,,1.275,0,1,462.95,0,0,0,0.02,0,,,,,,,
12.640,APPLY,Burning,,,,1,,,1500,2850,90,false,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flamestrike
12.640,HIT,Flamestrike,1.1,0.5,3329,,,,,,,,,4426,1000,750,,93.909,247.146,2.382,25,true,25,1.25,1.64,1.071,0.02,1.07,1.07,1,1,1,1,1,1,1.07,1.275,,,,,,,,,150,300,0,0,Fire,,
12.920,APPLY,Burning,,,,1,,,2500,4750,90,false,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flamestrike
12.920,HIT,Flamestrike,2.1,0.7,4660,,,,,,,,,4426,1000,750,,93.909,247.146,2.382,25,true,25,1.25,1.64,1.071,0.02,1.07,1.07,1,1,1,1,1,1,1.07,1.275,,,,,,,,,150,300,0,0,Fire,,
12.920,APPLY,Burning,,,,1,,,3000,5700,90,false,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Burning Precision
13.000,CAST,Ring of Fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,480ms
13.140,TICK,Bleeding,,,,15,85,1281,,,,,,,,750,0,,,,25,,25,1.25,,,,,,,,,,,,,1.275,0,1,67,0,0,0,0.02,0,,,,,,,
13.280,APPLY,Burning,,,,2,,,4000,7600,90,false,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ring of Fire
13.280,HIT,Ring of Fire,1.1,2,13315,,,,,,,,,4426,1000,750,,93.909,247.146,2.382,25,true,25,1.25,1.64,1.071,0.02,1.07,1.07,1,1,1,1,1,1,1.07,1.275,,,,,,,,,150,300,0,0,Fire,,
13.480,CAST,Flamestrike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,600ms
13.560,TICK,Burning,,,,12,590,7083,,,,,,,,750,4426,,,,25,,25,1.25,,,,,,,,,,,,,1.275,0,1,462.95,0,0,0,0.02,0,,,,,,,
13.720,APPLY,Burning,,,,1,,,1500,2850,90,false,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flamestrike
13.720,HIT,Flamestrike,1.1,0.5,3329,,,,,,,,,4426,1000,750,,93.909,247.146,2.382,25,true,25,1.25,1.64,1.071,0.02,1.07,1.07,1,1,1,1,1,1,1.07,1.275,,,,,,,,,150,300,0,0,Fire,,
14.000,APPLY,Burning,,,,1,,,2500,4750,90,false,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flamestrike
14.000,HIT,Flamestrike,2.1,0.7,4270,,,,,,,,,4426,1000,750,,93.909,247.146,2.382,25,true,25,1.25,1.503,1.05,0,1.07,1.07,1,1,1,1,1,1,1,1.25,,,,,,,,,150,300,0,0,Fire,,
14.080,CAST,Flamestrike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,600ms
14.320,APPLY,Burning,,,,1,,,10000,19000,90,false,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dragon's Tooth
14.320,HIT,Dragon's Tooth,1.1,2.25,13725,,,,,,,,,4426,1000,750,,93.909,247.146,2.382,25,true,25,1.25,1.503,1.05,0,1.07,1.07,1,1,1,1,1,1,1,1.25,,,,,,,,,150,300,0,0,Fire,,
14.320,APPLY,Burning,,,,1,,,1500,2850,90,false,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flamestrike
14.320,HIT,Flamestrike,1.1,0.5,3385,,,,,,,,,4604,1000,750,,100,251.613,2.516,25,true,25,1.25,1.518,1.061,0.01,1.07,1.07,1,1,1,1,1,1,1,1.263,,,,,,,,,150,300,0,0,Fire,,
14.560,TICK,Burning,,,,13,601,7817,,,,,,,,750,4604,,,,25,,25,1.25,,,,,,,,,,,,,1.263,0,1,476.3,0,0,0,0.01,0,,,,,,,
14.600,APPLY,Burning,,,,1,,,2500,4750,90,false,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flamestrike
14.600,HIT,Flamestrike,2.1,0.7,4739,,,,,,,,,4604,1000,750,,100,251.613,2.516,25,true,25,1.25,1.518,1.061,0.01,1.07,1.07,1,1,1,1,1,1,1,1.263,,,,,,,,,150,300,0,0,Fire,,
14.680,CAST,Flamestrike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,600ms
14.920,APPLY,Burning,,,,1,,,1500,2850,90,false,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flamestrike
14.920,HIT,Flamestrike,1.1,0.5,3385,,,,,,,,,4604,1000,750,,100,251.613,2.516,25,true,25,1.25,1.518,1.061,0.01,1.07,1.07,1,1,1,1,1,1,1,1.263,,,,,,,,,150,300,0,0,Fire,,
15.200,APPLY,Burning,,,,1,,,2500,4750,90,false,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flamestrike
15.200,HIT,Flamestrike,2.1,0.7,4739,,,,,,,,,4604,1000,750,,100,251.613,2.516,25,true,25,1.25,1.518,1.061,0.01,1.07,1.07,1,1,1,1,1,1,1,1.263,,,,,,,,,150,300,0,0,Fire,,
15.280,CAST,Flamestrike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,600ms
15.520,APPLY,Burning,,,,1,,,1500,2850,90,false,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flamestrike
15.520,HIT,Flamestrike,1.1,0.5,3385,,,,,,,,,4604,1000,750,,100,251.613,2.516,25,true,25,1.25,1.518,1.061,0.01,1.07,1.07,1,1,1,1,1,1,1,1.263,,,,,,,,,150,300,0,0,Fire,,
15.560,TICK,Burning,,,,15,601,9020,,,,,,,,750,4604,,,,25,,25,1.25,,,,,,,,,,,,,1.263,0,1,476.3,0,0,0,0.01,0,,,,,,,
15.800,APPLY,Burning,,,,1,,,2500,4750,90,false,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flamestrike
15.800,HIT,Flamestrike,2.1,0.7,4739,,,,,,,,,4604,1000,750,,100,251.613,2.516,25,true,25,1.25,1.518,1.061,0.01,1.07,1.07,1,1,1,1,1,1,1,1.263,,,,,,,,,150,300,0,0,Fire,,
15.880,CAST,Phoenix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,480ms
16.200,HIT,Phoenix,1.1,0.75,5077,,,,,,,,,4604,1000,750,,100,251.613,2.516,25,true,25,1.25,1.518,1.061,0.01,1.07,1.07,1,1,1,1,1,1,1,1.263,,,,,,,,,150,300,0,0,Fire,,
16.240,APPLY,Burning,,,,2,,,6000,11400,90,false,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phoenix
16.240,HIT,Phoenix,2.1,1.7,11509,,,,,,,,,4604,1000,750,,100,251.613,2.516,25,true,25,1.25,1.518,1.061,0.01,1.07,1.07,1,1,1,1,1,1,1,1.263,,,,,,,,,150,300,0,0,Fire,,
16.260,HIT,Phoenix,3.1,0.75,5077,,,,,,,,,4604,1000,750,,100,251.613,2.516,25,true,25,1.25,1.518,1.061,0.01,1.07,1.07,1,1,1,1,1,1,1,1.263,,,,,,,,,150,300,0,0,Fire,,
16.360,CAST,Fire Grab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,560ms
16.560,TICK,Burning,,,,18,601,10824,,,,,,,,750,4604,,,,25,,25,1.25,,,,,,,,,,,,,1.263,0,1,476.3,0,0,0,0.01,0,,,,,,,
16.840,HIT,Fire Grab,1.1,3.5,23695,,,,,,,,,4604,1000,750,,100,251.613,2.516,25,true,25,1.25,1.518,1.061,0.01,1.07,1.07,1,1,1,1,1,1,1,1.263,,,,,,,,,150,300,0,0,Fire,,
16.920,CAST,Dragon's Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,680ms
16.920,SWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire→Earth
16.920,HIT,Earth Attunement,1.1,0,0,,,,,,,,,4304,1100,750,,100,251.613,2.516,25,true,25,1.25,1.518,1.061,0.01,1.07,1.07,1,1,1,1,1,1,1,1.263,,,,,,,,,0,150,0,0,Earth,,
17.560,TICK,Burning,,,,16,556,8897,,,,,,,,750,4126,,,,25,,25,1.25,,,,,,,,,,,,,1.263,0,1,440.45,0,0,0,0.01,0,,,,,,,
17.600,CAST,Earthquake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Earth,,680ms
18.080,HIT,Earthquake,1.1,3,17230,,,,,,,,,4126,1000,750,,93.909,247.146,2.382,25,true,25,1.25,1.518,1.061,0.01,1.07,1.07,1,1,1,1,1,1,1,1.263,,,,,,,,,0,150,0,0,Earth,,
18.080,APPLY,Burning,,,,1,,,3000,5700,90,false,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Burning Precision
18.280,CAST,Relentless Fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Earth,,240ms
18.480,HIT,Relentless Fire,1.1,0,0,,,,,,,,,4304,690.5,750,,100,251.613,2.516,25,true,25,1.25,1.533,1.071,0.02,1.07,1.07,1,1,1,1,1,1,1,1.275,,,,,,,,,0,150,0,0,Earth,,
18.520,CAST,Rock Barrier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Earth,,760ms
18.560,TICK,Burning,,,,14,579,8100,,,,,,,,750,4304,,,,25,,25,1.25,,,,,,,,,,,,,1.275,0,1,453.8,0,0,0,0.02,0,,,,,,,
19.280,CAST,Hurl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Earth,,0ms
19.280,CAST,Dust Devil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Earth,,320ms
19.280,HIT,Rock Barrier,1.1,0,0,,,,,,,,,4044,1000,750,,91.093,245.084,2.322,25,true,25,1.25,1.683,1.176,0.12,1.07,1.07,1,1,1,1,1,1,1,1.275,,,,,,,,,0,150,0,0,Earth,,
19.440,HIT,Dust Devil,1.1,0.4,2434,,,,,,,,,4044,1000,750,,91.093,245.084,2.322,25,true,25,1.25,1.683,1.176,0.12,1.07,1.07,1,1,1,1,1,1,1,1.275,,,,,,,,,0,150,0,0,Earth,,
19.520,APPLY,Burning,,,,1,,,10000,19000,90,false,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dragon's Tooth
19.520,HIT,Dragon's Tooth,1.1,2.25,14705,,,,,,,,,4344,1000,750,,91.093,245.084,2.322,25,true,25,1.25,1.683,1.176,0.12,1.07,1.07,1,1,1,1,1,1,1,1.275,,,,,,,,,150,300,0,0,Fire,,
19.520,APPLY,Bleeding,,,,6,,,6000,6000,0,false,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bloodstone Explosion
19.520,HIT,Bloodstone Explosion,1.1,3,14486,,,,,,,,,4344,690.5,750,,91.093,245.084,2.322,25,true,25,1.25,1.801,1.176,0.12,1.07,1.07,1,1,1,1,1,1,1.07,1.275,,,,,,,,,150,300,0,0,Fire,,
19.560,TICK,Burning,,,,12,554,6645,,,,,,,,750,4044,,,,25,,25,1.25,,,,,,,,,,,,,1.275,0,1,434.3,0,0,0,0.02,0,,,,,,,
19.580,APPLY,Bleeding,,,,1,,,8000,8000,0,false,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hurl
19.580,HIT,Hurl,1.1,0.44,2865,,,,,,,,,4044,1000,750,,91.093,245.084,2.322,25,true,25,1.25,1.801,1.176,0.12,1.07,1.07,1,1,1,1,1,1,1.07,1.275,,,,,,,,,0,150,0,0,Earth,,
19.580,APPLY,Burning,,,,1,,,1000,1900,90,false,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Combo (Fire/Projectile)
19.600,CAST,Signet of Fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Earth,,520ms
19.600,SWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Earth→Air
19.600,CAST,Lightning Strike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Air,,0ms
19.600,HIT,Air Attunement,1.1,0,0,,,,,,,,,4044,1100,750,,91.093,255.084,2.413,25,true,25,1.25,1.801,1.176,0.12,1.07,1.07,1,1,1,1,1,1,1.07,1.275,,,,,,,,,0,150,0,0,Air,,
19.600,HIT,Electric Discharge,1.1,0.35,2252,,,,,,,,,4044,690.5,750,,91.093,355.084,3.324,25,true,25,1.25,1.801,1.176,0.12,1.07,1.07,1,1,1,1,1,1,1.07,1.275,,,,,,,,,0,150,0,0,Air,,
19.600,HIT,Lightning Strike,1.1,1.2,8119,,,,,,,,,4044,1000,750,,91.093,255.084,2.413,25,true,25,1.25,1.801,1.176,0.12,1.07,1.07,1,1,1,1,1,1,1.07,1.275,,,,,,,,,0,150,0,0,Air,,
19.780,APPLY,Bleeding,,,,1,,,8000,8000,0,false,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hurl
19.780,HIT,Hurl,2.1,0.44,2865,,,,,,,,,4044,1000,750,,91.093,245.084,2.322,25,true,25,1.25,1.801,1.176,0.12,1.07,1.07,1,1,1,1,1,1,1.07,1.275,,,,,,,,,0,150,0,0,Earth,,
19.780,APPLY,Burning,,,,1,,,1000,1900,90,false,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Combo (Fire/Projectile)
19.980,APPLY,Bleeding,,,,1,,,8000,8000,0,false,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hurl
19.980,HIT,Hurl,3.1,0.44,2865,,,,,,,,,4044,1000,750,,91.093,245.084,2.322,25,true,25,1.25,1.801,1.176,0.12,1.07,1.07,1,1,1,1,1,1,1.07,1.275,,,,,,,,,0,150,0,0,Earth,,
19.980,APPLY,Burning,,,,1,,,1000,1900,90,false,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Combo (Fire/Projectile)
20.040,APPLY,Burning,,,,2,,,10000,19000,90,false,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Signet of Fire
20.040,HIT,Signet of Fire,1.1,0.5,2248,,,,,,,,,4044,690.5,750,,91.093,245.084,2.322,25,true,25,1.25,1.801,1.176,0.12,1.07,1.07,1,1,1,1,1,1,1.07,1.275,,,,,,,,,0,150,0,0,Earth,,
20.120,CAST,Ride the Lightning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Air,,120ms
20.180,APPLY,Bleeding,,,,1,,,8000,8000,0,false,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hurl
20.180,HIT,Hurl,4.1,0.44,2865,,,,,,,,,4044,1000,750,,91.093,245.084,2.322,25,true,25,1.25,1.801,1.176,0.12,1.07,1.07,1,1,1,1,1,1,1.07,1.275,,,,,,,,,0,150,0,0,Earth,,
20.180,APPLY,Burning,,,,1,,,1000,1900,90,false,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Combo (Fire/Projectile)
20.200,HIT,Ride the Lightning,1.1,1.5,10149,,,,,,,,,4044,1000,750,,91.093,255.084,2.413,25,true,25,1.25,1.801,1.176,0.12,1.07,1.07,1,1,1,1,1,1,1.07,1.275,,,,,,,,,0,150,0,0,Air,,
20.240,CAST,Arc Lightning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Air,,2920ms
20.380,APPLY,Bleeding,,,,1,,,8000,8000,0,false,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hurl
20.380,HIT,Hurl,5.1,0.44,2865,,,,,,,,,4044,1000,750,,91.093,245.084,2.322,25,true,25,1.25,1.801,1.176,0.12,1.07,1.07,1,1,1,1,1,1,1.07,1.275,,,,,,,,,0,150,0,0,Earth,,
20.380,APPLY,Burning,,,,1,,,1000,1900,90,false,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Combo (Fire/Projectile)
20.440,HIT,Dust Devil,2.1,0.4,2604,,,,,,,,,4044,1000,750,,91.093,245.084,2.322,25,true,25,1.25,1.801,1.176,0.12,1.07,1.07,1,1,1,1,1,1,1.07,1.275,,,,,,,,,0,150,0,0,Earth,,
20.520,TICK,Bleeding,,,,11,85,940,,,,,,,,750,0,,,,25,,25,1.25,,,,,,,,,,,,,1.275,0,1,67,0,0,0,0.02,0,,,,,,,
20.560,TICK,Burning,,,,17,554,9413,,,,,,,,750,4044,,,,25,,25,1.25,,,,,,,,,,,,,1.275,0,1,434.3,0,0,0,0.02,0,,,,,,,
20.680,HIT,Arc Lightning,1.1,0.35,2368,,,,,,,,,4044,1000,750,,91.093,255.084,2.413,25,true,25,1.25,1.801,1.176,0.12,1.07,1.07,1,1,1,1,1,1,1.07,1.275,,,,,,,,,0,150,0,0,Air,,
20.800,SWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Air→Water
20.800,HIT,Water Attunement,1.1,0,0,,,,,,,,,4044,1100,750,,91.093,245.084,2.322,25,true,25,1.25,1.801,1.176,0.12,1.07,1.07,1,1,1,1,1,1,1.07,1.275,,,,,,,,,0,150,0,0,Water,,
20.920,HIT,Arc Lightning,2.1,0.35,2368,,,,,,,,,4044,1000,750,,91.093,255.084,2.413,25,true,25,1.25,1.801,1.176,0.12,1.07,1.07,1,1,1,1,1,1,1.07,1.275,,,,,,,,,0,150,0,0,Air,,
21.200,HIT,Arc Lightning,3.1,0.35,2368,,,,,,,,,4044,1000,750,,91.093,255.084,2.413,25,true,25,1.25,1.801,1.176,0.12,1.07,1.07,1,1,1,1,1,1,1.07,1.275,,,,,,,,,0,150,0,0,Air,,
21.440,HIT,Dust Devil,3.1,0.4,2604,,,,,,,,,4044,1000,750,,91.093,245.084,2.322,25,true,25,1.25,1.801,1.176,0.12,1.07,1.07,1,1,1,1,1,1,1.07,1.275,,,,,,,,,0,150,0,0,Earth,,
21.440,HIT,Arc Lightning,4.1,0.4,2706,,,,,,,,,4044,1000,750,,91.093,255.084,2.413,25,true,25,1.25,1.801,1.176,0.12,1.07,1.07,1,1,1,1,1,1,1.07,1.275,,,,,,,,,0,150,0,0,Air,,
21.520,TICK,Bleeding,,,,11,85,940,,,,,,,,750,0,,,,25,,25,1.25,,,,,,,,,,,,,1.275,0,1,67,0,0,0,0.02,0,,,,,,,
21.560,TICK,Burning,,,,14,554,7752,,,,,,,,750,4044,,,,25,,25,1.25,,,,,,,,,,,,,1.275,0,1,434.3,0,0,0,0.02,0,,,,,,,
21.680,HIT,Arc Lightning,5.1,0.4,2706,,,,,,,,,4044,1000,750,,91.093,255.084,2.413,25,true,25,1.25,1.801,1.176,0.12,1.07,1.07,1,1,1,1,1,1,1.07,1.275,,,,,,,,,0,150,0,0,Air,,
21.960,HIT,Arc Lightning,6.1,0.4,2706,,,,,,,,,4044,1000,750,,91.093,255.084,2.413,25,true,25,1.25,1.801,1.176,0.12,1.07,1.07,1,1,1,1,1,1,1.07,1.275,,,,,,,,,0,150,0,0,Air,,
22.200,HIT,Arc Lightning,7.1,0.338,2283,,,,,,,,,4044,1000,750,,91.093,255.084,2.413,25,true,25,1.25,1.801,1.176,0.12,1.07,1.07,1,1,1,1,1,1,1.07,1.275,,,,,,,,,0,150,0,0,Air,,
22.440,HIT,Arc Lightning,8.1,0.338,2283,,,,,,,,,4044,1000,750,,91.093,255.084,2.413,25,true,25,1.25,1.801,1.176,0.12,1.07,1.07,1,1,1,1,1,1,1.07,1.275,,,,,,,,,0,150,0,0,Air,,
22.520,TICK,Bleeding,,,,11,85,940,,,,,,,,750,0,,,,25,,25,1.25,,,,,,,,,,,,,1.275,0,1,67,0,0,0,0.02,0,,,,,,,
22.560,TICK,Burning,,,,9,554,4984,,,,,,,,750,4044,,,,25,,25,1.25,,,,,,,,,,,,,1.275,0,1,434.3,0,0,0,0.02,0,,,,,,,
22.720,HIT,Arc Lightning,9.1,0.338,2283,,,,,,,,,4044,1000,750,,91.093,255.084,2.413,25,true,25,1.25,1.801,1.176,0.12,1.07,1.07,1,1,1,1,1,1,1.07,1.275,,,,,,,,,0,150,0,0,Air,,
22.960,HIT,Arc Lightning,10.1,0.338,2231,,,,,,,,,4003,1000,750,,89.685,254.053,2.382,25,true,25,1.25,1.801,1.176,0.12,1.07,1.07,1,1,1,1,1,1,1.07,1.275,,,,,,,,,0,150,0,0,Air,,
23.160,CAST,Shatterstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Water,,400ms
23.520,HIT,Shatterstone,1.1,0.8,5090,,,,,,,,,4003,1000,750,,89.685,244.053,2.292,25,true,25,1.25,1.801,1.176,0.12,1.07,1.07,1,1,1,1,1,1,1.07,1.275,,,,,,,,,0,150,0,0,Water,,
23.520,APPLY,Burning,,,,1,,,3000,5700,90,false,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Burning Precision
23.520,TICK,Bleeding,,,,11,85,940,,,,,,,,750,0,,,,25,,25,1.25,,,,,,,,,,,,,1.275,0,1,67,0,0,0,0.02,0,,,,,,,
23.560,CAST,Water Trident,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Water,,680ms
23.560,TICK,Burning,,,,10,550,5498,,,,,,,,750,4003,,,,25,,25,1.25,,,,,,,,,,,,,1.275,0,1,431.23,0,0,0,0.02,0,,,,,,,
24.080,HIT,Water Trident,1.1,2.4,15269,,,,,,,,,4003,1000,750,,89.685,244.053,2.292,25,true,25,1.25,1.801,1.176,0.12,1.07,1.07,1,1,1,1,1,1,1.07,1.275,,,,,,,,,0,150,0,0,Water,,
24.200,HIT,Shatterstone,2.1,0.8,5090,,,,,,,,,4003,1000,750,,89.685,244.053,2.292,25,true,25,1.25,1.801,1.176,0.12,1.07,1.07,1,1,1,1,1,1,1.07,1.275,,,,,,,,,0,150,0,0,Water,,
24.240,CAST,Frost Aura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Water,,0ms
24.240,CAST,Ice Shards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Water,,560ms
24.240,HIT,Frost Aura,1.1,0,0,,,,,,,,,4044,1000,750,,91.093,245.084,2.322,25,true,25,1.25,1.801,1.176,0.12,1.07,1.07,1,1,1,1,1,1,1.07,1.275,,,,,,,,,0,150,0,0,Water,,
24.520,TICK,Bleeding,,,,11,85,940,,,,,,,,750,0,,,,25,,25,1.25,,,,,,,,,,,,,1.275,0,1,67,0,0,0,0.02,0,,,,,,,
24.560,TICK,Burning,,,,9,554,4984,,,,,,,,750,4044,,,,25,,25,1.25,,,,,,,,,,,,,1.275,0,1,434.3,0,0,0,0.02,0,,,,,,,
24.720,HIT,Ice Shards,1.1,0.4,2604,,,,,,,,,4044,1000,750,,91.093,245.084,2.322,25,true,25,1.25,1.801,1.176,0.12,1.07,1.07,1,1,1,1,1,1,1.07,1.275,,,,,,,,,0,150,0,0,Water,,
24.720,HIT,Ice Shards,1.2,0.4,2604,,,,,,,,,4044,1000,750,,91.093,245.084,2.322,25,true,25,1.25,1.801,1.176,0.12,1.07,1.07,1,1,1,1,1,1,1.07,1.275,,,,,,,,,0,150,0,0,Water,,
24.720,HIT,Ice Shards,1.3,0.4,2604,,,,,,,,,4044,1000,750,,91.093,245.084,2.322,25,true,25,1.25,1.801,1.176,0.12,1.07,1.07,1,1,1,1,1,1,1.07,1.275,,,,,,,,,0,150,0,0,Water,,
24.800,CAST,Ice Shards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Water,,560ms
24.920,SWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Water→Fire
24.920,HIT,Fire Attunement,1.1,0,0,,,,,,,,,4385,1100,750,,92.501,246.115,2.352,25,true,25,1.25,1.801,1.176,0.12,1.07,1.07,1,1,1,1,1,1,1.07,1.275,,,,,,,,,150,300,0,0,Fire,,
24.920,HIT,Sunspot,1.1,0.6,1260,,,,,,,,,4385,690.5,750,,0,246.115,1,25,true,25,1.25,1.801,1.176,0.12,1.07,1.07,1,1,1,1,1,1,1.07,1.275,,,,,,,,,150,300,0,0,Fire,,
25.280,HIT,Ice Shards,1.1,0.4,2664,,,,,,,,,4085,1000,750,,92.501,246.115,2.352,25,true,25,1.25,1.801,1.176,0.12,1.07,1.07,1,1,1,1,1,1,1.07,1.275,,,,,,,,,0,150,0,0,Water,,
25.280,HIT,Ice Shards,1.2,0.4,2664,,,,,,,,,4085,1000,750,,92.501,246.115,2.352,25,true,25,1.25,1.801,1.176,0.12,1.07,1.07,1,1,1,1,1,1,1.07,1.275,,,,,,,,,0,150,0,0,Water,,
25.280,HIT,Ice Shards,1.3,0.4,2664,,,,,,,,,4085,1000,750,,92.501,246.115,2.352,25,true,25,1.25,1.801,1.176,0.12,1.07,1.07,1,1,1,1,1,1,1.07,1.275,,,,,,,,,0,150,0,0,Water,,
25.360,CAST,Dragon's Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,680ms
25.520,TICK,Bleeding,,,,11,85,940,,,,,,,,750,0,,,,25,,25,1.25,,,,,,,,,,,,,1.275,0,1,67,0,0,0,0.02,0,,,,,,,
25.560,TICK,Burning,,,,9,586,5277,,,,,,,,750,4385,,,,25,,25,1.25,,,,,,,,,,,,,1.275,0,1,459.88,0,0,0,0.02,0,,,,,,,
